本資料編號,段號,使用分區,使用地類別,魚塭號,縣市,鄉鎮區,漁編,段名,地號,環社分區,魚塭面積
20069,NG104101570000,一般農業區,農牧用地,992,彰化縣,大城鄉,彰化縣大城鄉992,新光段,157,先行區,535.815
20070,NG104101570000,一般農業區,農牧用地,992-1,彰化縣,大城鄉,彰化縣大城鄉992-1,新光段,157,先行區,1466.213
20071,NG104101580000,一般農業區,農牧用地,992,彰化縣,大城鄉,彰化縣大城鄉992,新光段,158,先行區,537.991
20072,NG104101580000,一般農業區,農牧用地,992-1,彰化縣,大城鄉,彰化縣大城鄉992-1,新光段,158,先行區,1403.898
20074,NG104101590000,一般農業區,農牧用地,992,彰化縣,大城鄉,彰化縣大城鄉992,新光段,159,先行區,13.776
20075,NG104101590000,一般農業區,農牧用地,992-1,彰化縣,大城鄉,彰化縣大城鄉992-1,新光段,159,先行區,1184.841
20076,NG104101600000,一般農業區,農牧用地,787,彰化縣,大城鄉,彰化縣大城鄉787,新光段,160,先行區,200.825
20080,NG104101610000,一般農業區,農牧用地,787,彰化縣,大城鄉,彰化縣大城鄉787,新光段,161,先行區,562.514
20083,NG104201650000,一般農業區,農牧用地,551,彰化縣,大城鄉,彰化縣大城鄉551,永光段,165,先行區,66.316
20085,NG104201660000,一般農業區,農牧用地,551,彰化縣,大城鄉,彰化縣大城鄉551,永光段,166,先行區,560.789
20087,NG104201670000,一般農業區,農牧用地,551,彰化縣,大城鄉,彰化縣大城鄉551,永光段,167,先行區,525.135
20089,NG104201680000,一般農業區,農牧用地,551,彰化縣,大城鄉,彰化縣大城鄉551,永光段,168,先行區,342.147
20091,NG104201690000,一般農業區,農牧用地,551,彰化縣,大城鄉,彰化縣大城鄉551,永光段,169,先行區,878.149
20094,NG104201700000,一般農業區,農牧用地,551,彰化縣,大城鄉,彰化縣大城鄉551,永光段,170,先行區,14.623
20099,NG104217030000,一般農業區,農牧用地,453,彰化縣,大城鄉,彰化縣大城鄉453,永光段,1703,先行區,1632.424
20101,NG104217080000,一般農業區,農牧用地,583-1,彰化縣,大城鄉,彰化縣大城鄉583-1,永光段,1708,先行區,320.694
20103,NG104217090000,一般農業區,農牧用地,583-1,彰化縣,大城鄉,彰化縣大城鄉583-1,永光段,1709,先行區,779.422
20105,NG104217100000,一般農業區,農牧用地,583-1,彰化縣,大城鄉,彰化縣大城鄉583-1,永光段,1710,先行區,387.526
20107,NG104217150000,一般農業區,農牧用地,813,彰化縣,大城鄉,彰化縣大城鄉813,永光段,1715,先行區,294.334
20108,NG104217160000,一般農業區,農牧用地,813,彰化縣,大城鄉,彰化縣大城鄉813,永光段,1716,先行區,896.202
20120,NG105717970000,一般農業區,農牧用地,410,彰化縣,大城鄉,彰化縣大城鄉410,美豐段,1797,先行區,1077.95
20122,NG105717980000,一般農業區,農牧用地,410,彰化縣,大城鄉,彰化縣大城鄉410,美豐段,1798,先行區,1933.376
20123,NG104101800000,一般農業區,農牧用地,785,彰化縣,大城鄉,彰化縣大城鄉785,新光段,180,先行區,810.801
20125,NG105718010000,一般農業區,農牧用地,505-1,彰化縣,大城鄉,彰化縣大城鄉505-1,美豐段,1801,先行區,0.007
20126,NG105718020000,一般農業區,農牧用地,505-1,彰化縣,大城鄉,彰化縣大城鄉505-1,美豐段,1802,先行區,1418.344
20130,NG104101810000,一般農業區,農牧用地,785,彰化縣,大城鄉,彰化縣大城鄉785,新光段,181,先行區,523.223
20133,NG104101820000,一般農業區,農牧用地,785,彰化縣,大城鄉,彰化縣大城鄉785,新光段,182,先行區,477.144
20141,NG105718870000,一般農業區,農牧用地,497,彰化縣,大城鄉,彰化縣大城鄉497,美豐段,1887,先行區,421.785
20142,NG105718880000,一般農業區,農牧用地,497,彰化縣,大城鄉,彰化縣大城鄉497,美豐段,1888,先行區,527.355
20143,NG104201890000,一般農業區,農牧用地,783,彰化縣,大城鄉,彰化縣大城鄉783,永光段,189,先行區,77.448
20144,NG104201890000,一般農業區,農牧用地,782,彰化縣,大城鄉,彰化縣大城鄉782,永光段,189,先行區,42.295
20145,NG104201900000,一般農業區,農牧用地,783,彰化縣,大城鄉,彰化縣大城鄉783,永光段,190,先行區,948.228
20146,NG104201900000,一般農業區,農牧用地,782,彰化縣,大城鄉,彰化縣大城鄉782,永光段,190,先行區,1022.642
20150,NG105719040000,一般農業區,農牧用地,624,彰化縣,大城鄉,彰化縣大城鄉624,美豐段,1904,先行區,30.437
20151,NG105719050000,一般農業區,農牧用地,624,彰化縣,大城鄉,彰化縣大城鄉624,美豐段,1905,先行區,1132.156
20155,NG104201910000,一般農業區,農牧用地,783,彰化縣,大城鄉,彰化縣大城鄉783,永光段,191,先行區,969.204
20156,NG104201910000,一般農業區,農牧用地,782,彰化縣,大城鄉,彰化縣大城鄉782,永光段,191,先行區,956.912
20158,NG105719160000,一般農業區,農牧用地,621,彰化縣,大城鄉,彰化縣大城鄉621,美豐段,1916,先行區,163.191
20159,NG105719170000,一般農業區,農牧用地,621,彰化縣,大城鄉,彰化縣大城鄉621,美豐段,1917,先行區,625.082
20163,NG104201920000,一般農業區,農牧用地,783,彰化縣,大城鄉,彰化縣大城鄉783,永光段,192,先行區,347.618
20164,NG104201920000,一般農業區,農牧用地,780-1,彰化縣,大城鄉,彰化縣大城鄉780-1,永光段,192,先行區,1854.875
20165,NG104201920000,一般農業區,農牧用地,782,彰化縣,大城鄉,彰化縣大城鄉782,永光段,192,先行區,252.387
20167,NG105719260000,一般農業區,農牧用地,936,彰化縣,大城鄉,彰化縣大城鄉936,美豐段,1926,先行區,385.272
20173,NG104201930000,一般農業區,農牧用地,780-1,彰化縣,大城鄉,彰化縣大城鄉780-1,永光段,193,先行區,2071.634
20182,NG105719440000,一般農業區,農牧用地,905,彰化縣,大城鄉,彰化縣大城鄉905,美豐段,1944,先行區,826.088
20185,NG105719450000,一般農業區,農牧用地,904,彰化縣,大城鄉,彰化縣大城鄉904,美豐段,1945,先行區,297.744
20187,NG105719460000,一般農業區,農牧用地,904,彰化縣,大城鄉,彰化縣大城鄉904,美豐段,1946,先行區,555.844
20215,NG105719630000,一般農業區,農牧用地,907-1,彰化縣,大城鄉,彰化縣大城鄉907-1,美豐段,1963,先行區,388.335
20216,NG105719640000,一般農業區,農牧用地,907-1,彰化縣,大城鄉,彰化縣大城鄉907-1,美豐段,1964,先行區,1200.057
20219,NG105719740000,一般農業區,農牧用地,906,彰化縣,大城鄉,彰化縣大城鄉906,美豐段,1974,先行區,263.181
20221,NG105719750000,一般農業區,農牧用地,906,彰化縣,大城鄉,彰化縣大城鄉906,美豐段,1975,先行區,914.164
20224,NG105719760000,一般農業區,農牧用地,906,彰化縣,大城鄉,彰化縣大城鄉906,美豐段,1976,先行區,517.432
20226,NG105719770000,一般農業區,農牧用地,908,彰化縣,大城鄉,彰化縣大城鄉908,美豐段,1977,先行區,286.817
20229,NG105719780000,一般農業區,農牧用地,908,彰化縣,大城鄉,彰化縣大城鄉908,美豐段,1978,先行區,464.016
20234,NG105719800000,一般農業區,農牧用地,919,彰化縣,大城鄉,彰化縣大城鄉919,美豐段,1980,先行區,13.368
20235,NG105719810000,一般農業區,農牧用地,919,彰化縣,大城鄉,彰化縣大城鄉919,美豐段,1981,先行區,917.616
20236,NG105719820000,一般農業區,農牧用地,919,彰化縣,大城鄉,彰化縣大城鄉919,美豐段,1982,先行區,1404.918
20237,NG105719830000,一般農業區,農牧用地,925,彰化縣,大城鄉,彰化縣大城鄉925,美豐段,1983,先行區,613.192
20238,NG105719830000,一般農業區,農牧用地,917,彰化縣,大城鄉,彰化縣大城鄉917,美豐段,1983,先行區,628.293
20239,NG105719840000,一般農業區,農牧用地,925,彰化縣,大城鄉,彰化縣大城鄉925,美豐段,1984,先行區,456.129
20241,NG105719840000,一般農業區,農牧用地,917,彰化縣,大城鄉,彰化縣大城鄉917,美豐段,1984,先行區,533.539
20245,NG105719860000,一般農業區,農牧用地,920-1,彰化縣,大城鄉,彰化縣大城鄉920-1,美豐段,1986,先行區,66.741
20246,NG105719870000,一般農業區,農牧用地,920-1,彰化縣,大城鄉,彰化縣大城鄉920-1,美豐段,1987,先行區,1116.08
20248,NG105719870000,一般農業區,農牧用地,924,彰化縣,大城鄉,彰化縣大城鄉924,美豐段,1987,先行區,0.242
20250,NG105719880000,一般農業區,農牧用地,924,彰化縣,大城鄉,彰化縣大城鄉924,美豐段,1988,先行區,955.385
20251,NG105719880000,一般農業區,農牧用地,920-1,彰化縣,大城鄉,彰化縣大城鄉920-1,美豐段,1988,先行區,0.2
20255,NG105719920000,一般農業區,農牧用地,929-1,彰化縣,大城鄉,彰化縣大城鄉929-1,美豐段,1992,先行區,77.457
20256,NG105719930000,一般農業區,農牧用地,929-1,彰化縣,大城鄉,彰化縣大城鄉929-1,美豐段,1993,先行區,1171.604
20279,NG104202020000,一般農業區,農牧用地,780,彰化縣,大城鄉,彰化縣大城鄉780,永光段,202,先行區,1167.98
20280,NG104202020000,一般農業區,農牧用地,779,彰化縣,大城鄉,彰化縣大城鄉779,永光段,202,先行區,16.066
20282,NG105720210000,一般農業區,農牧用地,913,彰化縣,大城鄉,彰化縣大城鄉913,美豐段,2021,先行區,270.979
20284,NG105720220000,一般農業區,農牧用地,913,彰化縣,大城鄉,彰化縣大城鄉913,美豐段,2022,先行區,348.144
20286,NG104202030000,一般農業區,農牧用地,780,彰化縣,大城鄉,彰化縣大城鄉780,永光段,203,先行區,1377.048
20287,NG104202030000,一般農業區,農牧用地,779,彰化縣,大城鄉,彰化縣大城鄉779,永光段,203,先行區,506.485
20288,NG104202040000,一般農業區,農牧用地,780,彰化縣,大城鄉,彰化縣大城鄉780,永光段,204,先行區,916.912
20289,NG104202040000,一般農業區,農牧用地,779,彰化縣,大城鄉,彰化縣大城鄉779,永光段,204,先行區,341.381
20297,NG105720490000,一般農業區,農牧用地,641,彰化縣,大城鄉,彰化縣大城鄉641,美豐段,2049,先行區,547.18
20300,NG104202050001,一般農業區,農牧用地,780,彰化縣,大城鄉,彰化縣大城鄉780,永光段,205-1,先行區,102.735
20301,NG104202050001,一般農業區,農牧用地,779,彰化縣,大城鄉,彰化縣大城鄉779,永光段,205-1,先行區,3.236
20302,NG105720500000,一般農業區,農牧用地,641,彰化縣,大城鄉,彰化縣大城鄉641,美豐段,2050,先行區,303.047
20304,NG105720500000,一般農業區,農牧用地,628,彰化縣,大城鄉,彰化縣大城鄉628,美豐段,2050,先行區,0.269
20308,NG105720520000,一般農業區,農牧用地,516,彰化縣,大城鄉,彰化縣大城鄉516,美豐段,2052,先行區,273.943
20313,NG105720550000,一般農業區,農牧用地,628,彰化縣,大城鄉,彰化縣大城鄉628,美豐段,2055,先行區,1829.518
20316,NG105720560000,一般農業區,農牧用地,623,彰化縣,大城鄉,彰化縣大城鄉623,美豐段,2056,先行區,7.397
20317,NG105720570000,一般農業區,農牧用地,623,彰化縣,大城鄉,彰化縣大城鄉623,美豐段,2057,先行區,424.386
20318,NG105720570000,一般農業區,農牧用地,625,彰化縣,大城鄉,彰化縣大城鄉625,美豐段,2057,先行區,612.126
20319,NG105720580000,一般農業區,農牧用地,625,彰化縣,大城鄉,彰化縣大城鄉625,美豐段,2058,先行區,368.66
20320,NG105720590000,一般農業區,農牧用地,625,彰化縣,大城鄉,彰化縣大城鄉625,美豐段,2059,先行區,1005.961
20325,NG105720620000,一般農業區,農牧用地,516,彰化縣,大城鄉,彰化縣大城鄉516,美豐段,2062,先行區,742.841
20328,NG105720630000,一般農業區,農牧用地,516,彰化縣,大城鄉,彰化縣大城鄉516,美豐段,2063,先行區,2638.781
20342,NG105720830000,一般農業區,農牧用地,637,彰化縣,大城鄉,彰化縣大城鄉637,美豐段,2083,先行區,1095.958
20363,NG105720990000,一般農業區,農牧用地,936,彰化縣,大城鄉,彰化縣大城鄉936,美豐段,2099,先行區,995.919
20366,NG105720990000,一般農業區,農牧用地,932,彰化縣,大城鄉,彰化縣大城鄉932,美豐段,2099,先行區,700.73
20367,NG105720990000,一般農業區,農牧用地,935,彰化縣,大城鄉,彰化縣大城鄉935,美豐段,2099,先行區,860.224
20369,NG105720990000,一般農業區,農牧用地,941,彰化縣,大城鄉,彰化縣大城鄉941,美豐段,2099,先行區,2011.508
20370,NG105720990000,一般農業區,農牧用地,940,彰化縣,大城鄉,彰化縣大城鄉940,美豐段,2099,先行區,685.369
20372,NG105720990000,一般農業區,農牧用地,918,彰化縣,大城鄉,彰化縣大城鄉918,美豐段,2099,先行區,705.261
20373,NG105720990000,一般農業區,農牧用地,940,彰化縣,大城鄉,彰化縣大城鄉940,美豐段,2099,先行區,98.409
20375,NG105721000000,一般農業區,農牧用地,940,彰化縣,大城鄉,彰化縣大城鄉940,美豐段,2100,先行區,1607.432
20376,NG105721000000,一般農業區,農牧用地,941,彰化縣,大城鄉,彰化縣大城鄉941,美豐段,2100,先行區,89.962
20377,NG105721010000,一般農業區,農牧用地,941,彰化縣,大城鄉,彰化縣大城鄉941,美豐段,2101,先行區,78.314
20378,NG105721010000,一般農業區,農牧用地,940,彰化縣,大城鄉,彰化縣大城鄉940,美豐段,2101,先行區,1497.833
20379,NG105721010000,一般農業區,農牧用地,918,彰化縣,大城鄉,彰化縣大城鄉918,美豐段,2101,先行區,1267.823
20381,NG105721010000,一般農業區,農牧用地,927,彰化縣,大城鄉,彰化縣大城鄉927,美豐段,2101,先行區,1.425
20382,NG105721020000,一般農業區,農牧用地,940,彰化縣,大城鄉,彰化縣大城鄉940,美豐段,2102,先行區,34.626
