本資料編號,段號,使用分區,使用地類別,魚塭號,縣市,鄉鎮區,漁編,段名,地號,環社分區,魚塭面積
100970,EJ300151340000,特定農業區,農牧用地,766,高雄市,茄萣區,高雄市茄萣區766,頂茄萣段,5134,關注減緩區,1638.645
100971,EJ300151340000,特定農業區,農牧用地,765,高雄市,茄萣區,高雄市茄萣區765,頂茄萣段,5134,關注減緩區,315.54
100972,EJ300151350000,特定農業區,農牧用地,765,高雄市,茄萣區,高雄市茄萣區765,頂茄萣段,5135,關注減緩區,2161.852
100973,EJ300151360000,特定農業區,農牧用地,765,高雄市,茄萣區,高雄市茄萣區765,頂茄萣段,5136,關注減緩區,2180.36
100974,EJ300151370000,特定農業區,農牧用地,765,高雄市,茄萣區,高雄市茄萣區765,頂茄萣段,5137,關注減緩區,2175.366
100975,EJ300151380000,特定農業區,農牧用地,765,高雄市,茄萣區,高雄市茄萣區765,頂茄萣段,5138,關注減緩區,3399.338
100986,EJ300151560000,特定農業區,農牧用地,769,高雄市,茄萣區,高雄市茄萣區769,頂茄萣段,5156,關注減緩區,2045.231
100988,EJ300151560000,特定農業區,農牧用地,770,高雄市,茄萣區,高雄市茄萣區770,頂茄萣段,5156,關注減緩區,2029.476
100989,EJ300151570000,特定農業區,農牧用地,769,高雄市,茄萣區,高雄市茄萣區769,頂茄萣段,5157,關注減緩區,1134.454
100990,EJ300151570000,特定農業區,農牧用地,770,高雄市,茄萣區,高雄市茄萣區770,頂茄萣段,5157,關注減緩區,1147.649
100991,EJ300151580000,特定農業區,農牧用地,769,高雄市,茄萣區,高雄市茄萣區769,頂茄萣段,5158,關注減緩區,1123.407
100992,EJ300151580000,特定農業區,農牧用地,770,高雄市,茄萣區,高雄市茄萣區770,頂茄萣段,5158,關注減緩區,1121.715
100993,EJ300151590000,特定農業區,農牧用地,769,高雄市,茄萣區,高雄市茄萣區769,頂茄萣段,5159,關注減緩區,1539.888
100994,EJ300151590000,特定農業區,農牧用地,770,高雄市,茄萣區,高雄市茄萣區770,頂茄萣段,5159,關注減緩區,1822.549
100995,EJ300151600000,特定農業區,農牧用地,757,高雄市,茄萣區,高雄市茄萣區757,頂茄萣段,5160,關注減緩區,3522.109
100996,EJ300151610000,特定農業區,農牧用地,757,高雄市,茄萣區,高雄市茄萣區757,頂茄萣段,5161,關注減緩區,2313.748
100997,EJ300151620000,特定農業區,農牧用地,755,高雄市,茄萣區,高雄市茄萣區755,頂茄萣段,5162,關注減緩區,2076.661
100998,EJ300151620000,特定農業區,農牧用地,757,高雄市,茄萣區,高雄市茄萣區757,頂茄萣段,5162,關注減緩區,81.556
100999,EJ300151630000,特定農業區,農牧用地,755,高雄市,茄萣區,高雄市茄萣區755,頂茄萣段,5163,關注減緩區,2221.228
101000,EJ300151640000,特定農業區,農牧用地,755,高雄市,茄萣區,高雄市茄萣區755,頂茄萣段,5164,關注減緩區,2223.668
101001,EJ300151650000,特定農業區,農牧用地,755,高雄市,茄萣區,高雄市茄萣區755,頂茄萣段,5165,關注減緩區,2217.527
101002,EJ300151660000,特定農業區,農牧用地,755,高雄市,茄萣區,高雄市茄萣區755,頂茄萣段,5166,關注減緩區,2134.155
101003,EJ300151670000,特定農業區,農牧用地,556,高雄市,茄萣區,高雄市茄萣區556,頂茄萣段,5167,關注減緩區,1815.064
101004,EJ300151670000,特定農業區,農牧用地,755,高雄市,茄萣區,高雄市茄萣區755,頂茄萣段,5167,關注減緩區,40.479
101005,EJ300151680000,特定農業區,農牧用地,556,高雄市,茄萣區,高雄市茄萣區556,頂茄萣段,5168,關注減緩區,2294.949
101006,EJ300151690000,特定農業區,農牧用地,556,高雄市,茄萣區,高雄市茄萣區556,頂茄萣段,5169,關注減緩區,2324.7
101007,EJ300151700000,特定農業區,農牧用地,556,高雄市,茄萣區,高雄市茄萣區556,頂茄萣段,5170,關注減緩區,3581.999
101008,EJ300151710000,特定農業區,農牧用地,556,高雄市,茄萣區,高雄市茄萣區556,頂茄萣段,5171,關注減緩區,1149.391
101010,EJ300151720000,特定農業區,農牧用地,556,高雄市,茄萣區,高雄市茄萣區556,頂茄萣段,5172,關注減緩區,114.665
101025,EJ300151870000,特定農業區,農牧用地,775,高雄市,茄萣區,高雄市茄萣區775,頂茄萣段,5187,關注減緩區,0.114
101027,EJ300151880000,特定農業區,農牧用地,775,高雄市,茄萣區,高雄市茄萣區775,頂茄萣段,5188,關注減緩區,2572.51
101028,EJ300151890000,特定農業區,農牧用地,775,高雄市,茄萣區,高雄市茄萣區775,頂茄萣段,5189,關注減緩區,1430.198
101052,EJ300152090000,特定農業區,農牧用地,776,高雄市,茄萣區,高雄市茄萣區776,頂茄萣段,5209,關注減緩區,2987.291
101054,EJ300152100000,特定農業區,農牧用地,773,高雄市,茄萣區,高雄市茄萣區773,頂茄萣段,5210,關注減緩區,2330.065
101055,EJ300152110000,特定農業區,農牧用地,773,高雄市,茄萣區,高雄市茄萣區773,頂茄萣段,5211,關注減緩區,1773.489
101056,EJ300152120000,特定農業區,農牧用地,773,高雄市,茄萣區,高雄市茄萣區773,頂茄萣段,5212,關注減緩區,2446.439
101058,EJ300152130000,特定農業區,農牧用地,773,高雄市,茄萣區,高雄市茄萣區773,頂茄萣段,5213,關注減緩區,142.044
101350,EJ300151180004,特定農業區,農牧用地,756-1,高雄市,茄萣區,高雄市茄萣區756-1,頂茄萣段,5118-4,關注減緩區,32.42
101351,EJ300151180004,特定農業區,農牧用地,756-2,高雄市,茄萣區,高雄市茄萣區756-2,頂茄萣段,5118-4,關注減緩區,33.383
102357,EJ272804350000,一般農業區,農牧用地,19-2,高雄市,阿蓮區,高雄市阿蓮區19-2,福蓮段,435,優先區,1027.387
102358,EJ272804720000,一般農業區,農牧用地,19-2,高雄市,阿蓮區,高雄市阿蓮區19-2,福蓮段,472,優先區,40.012
102360,EJ272804740000,一般農業區,農牧用地,19-2,高雄市,阿蓮區,高雄市阿蓮區19-2,福蓮段,474,優先區,698.338
102361,EJ272804750000,一般農業區,農牧用地,19-2,高雄市,阿蓮區,高雄市阿蓮區19-2,福蓮段,475,優先區,2418.428
102362,EJ272804830000,一般農業區,農牧用地,19-2,高雄市,阿蓮區,高雄市阿蓮區19-2,福蓮段,483,優先區,1130.489
102379,EJ285105480000,一般農業區,農牧用地,503-2,高雄市,路竹區,高雄市路竹區503-2,樹人段,548,優先區,563.981
102380,EJ285105480000,一般農業區,農牧用地,503-1,高雄市,路竹區,高雄市路竹區503-1,樹人段,548,優先區,73.577
102702,EJ284701830000,一般農業區,農牧用地,869-4,高雄市,路竹區,高雄市路竹區869-4,頂寮段,183,優先區,111.005
102703,EJ284701840000,一般農業區,農牧用地,869-4,高雄市,路竹區,高雄市路竹區869-4,頂寮段,184,優先區,798.971
102705,EJ284701850000,一般農業區,農牧用地,869-4,高雄市,路竹區,高雄市路竹區869-4,頂寮段,185,優先區,42.158
102711,EJ284805430000,一般農業區,農牧用地,886,高雄市,路竹區,高雄市路竹區886,下甲段,543,優先區,411.753
102727,EJ284415430000,一般農業區,農牧用地,643-1,高雄市,路竹區,高雄市路竹區643-1,環球段,1543,優先區,17.936
102728,EJ284415440000,一般農業區,農牧用地,643-1,高雄市,路竹區,高雄市路竹區643-1,環球段,1544,優先區,270.711
102729,EJ284415450000,一般農業區,農牧用地,643-1,高雄市,路竹區,高雄市路竹區643-1,環球段,1545,優先區,576.365
102730,EJ284415460000,一般農業區,農牧用地,643-1,高雄市,路竹區,高雄市路竹區643-1,環球段,1546,優先區,2542.347
102731,EJ284415480000,一般農業區,農牧用地,643-1,高雄市,路竹區,高雄市路竹區643-1,環球段,1548,優先區,602.728
102732,EJ284415560000,一般農業區,農牧用地,643-1,高雄市,路竹區,高雄市路竹區643-1,環球段,1556,優先區,270.15
102733,EJ285102260000,一般農業區,農牧用地,583,高雄市,路竹區,高雄市路竹區583,樹人段,226,優先區,379.745
102734,EJ285102270000,一般農業區,農牧用地,583,高雄市,路竹區,高雄市路竹區583,樹人段,227,優先區,1051.687
102735,EJ285102280000,一般農業區,農牧用地,583,高雄市,路竹區,高雄市路竹區583,樹人段,228,優先區,121.444
102736,EJ285102280000,一般農業區,農牧用地,585,高雄市,路竹區,高雄市路竹區585,樹人段,228,優先區,1810.415
102737,EJ285102310000,一般農業區,農牧用地,585,高雄市,路竹區,高雄市路竹區585,樹人段,231,優先區,663.585
102738,EJ285102310000,一般農業區,農牧用地,584,高雄市,路竹區,高雄市路竹區584,樹人段,231,優先區,701.34
102739,EJ285102320000,一般農業區,農牧用地,584,高雄市,路竹區,高雄市路竹區584,樹人段,232,優先區,853.819
102740,EJ285102340000,一般農業區,農牧用地,584,高雄市,路竹區,高雄市路竹區584,樹人段,234,優先區,860.622
102741,EJ285102360000,一般農業區,農牧用地,584,高雄市,路竹區,高雄市路竹區584,樹人段,236,優先區,1718.414
102775,EJ290220750002,一般農業區,農牧用地,186,高雄市,湖內區,高雄市湖內區186,湖內段,2075-2,優先區,213.856
102776,EJ290220760000,一般農業區,農牧用地,186,高雄市,湖內區,高雄市湖內區186,湖內段,2076,優先區,120.622
102779,EJ290220790000,一般農業區,農牧用地,195,高雄市,湖內區,高雄市湖內區195,湖內段,2079,優先區,715.953
102780,EJ290220790000,一般農業區,農牧用地,194,高雄市,湖內區,高雄市湖內區194,湖內段,2079,優先區,607.442
102781,EJ290220790000,一般農業區,農牧用地,193,高雄市,湖內區,高雄市湖內區193,湖內段,2079,優先區,10.279
102782,EJ290220790000,一般農業區,農牧用地,193,高雄市,湖內區,高雄市湖內區193,湖內段,2079,優先區,0.913
102783,EJ290220800000,一般農業區,農牧用地,195,高雄市,湖內區,高雄市湖內區195,湖內段,2080,優先區,444.05
102784,EJ290220800000,一般農業區,農牧用地,194,高雄市,湖內區,高雄市湖內區194,湖內段,2080,優先區,681.316
102785,EJ290220800000,一般農業區,農牧用地,193,高雄市,湖內區,高雄市湖內區193,湖內段,2080,優先區,396.953
102786,EJ290220810000,一般農業區,農牧用地,194,高雄市,湖內區,高雄市湖內區194,湖內段,2081,優先區,34.417
102787,EJ290220810000,一般農業區,農牧用地,193,高雄市,湖內區,高雄市湖內區193,湖內段,2081,優先區,0.093
102791,EJ290220940000,一般農業區,農牧用地,206-1,高雄市,湖內區,高雄市湖內區206-1,湖內段,2094,優先區,187.32
102792,EJ290220950000,一般農業區,農牧用地,206-1,高雄市,湖內區,高雄市湖內區206-1,湖內段,2095,優先區,304.807
102870,EJ290221890000,一般農業區,農牧用地,350,高雄市,湖內區,高雄市湖內區350,湖內段,2189,優先區,699.034
102871,EJ290221900000,一般農業區,農牧用地,350,高雄市,湖內區,高雄市湖內區350,湖內段,2190,優先區,2599.552
102872,EJ290221910000,一般農業區,農牧用地,350,高雄市,湖內區,高雄市湖內區350,湖內段,2191,優先區,3077.145
102873,EJ290221920000,一般農業區,農牧用地,350,高雄市,湖內區,高雄市湖內區350,湖內段,2192,優先區,238.253
102922,EJ290437240000,一般農業區,農牧用地,1571,高雄市,湖內區,高雄市湖內區1571,圍子內段,3724,優先區,1338.888
102923,EJ290437250000,一般農業區,農牧用地,1571,高雄市,湖內區,高雄市湖內區1571,圍子內段,3725,優先區,1176.28
102924,EJ290437260000,一般農業區,農牧用地,1571,高雄市,湖內區,高雄市湖內區1571,圍子內段,3726,優先區,49.583
102925,EJ290437330000,一般農業區,農牧用地,1574,高雄市,湖內區,高雄市湖內區1574,圍子內段,3733,優先區,283.735
102926,EJ290437340000,一般農業區,農牧用地,1574,高雄市,湖內區,高雄市湖內區1574,圍子內段,3734,優先區,2140.695
102928,EJ290437350000,一般農業區,農牧用地,1574,高雄市,湖內區,高雄市湖內區1574,圍子內段,3735,優先區,0.279
102950,EJ290437510000,一般農業區,農牧用地,1570,高雄市,湖內區,高雄市湖內區1570,圍子內段,3751,優先區,33.636
102952,EJ290437520000,一般農業區,農牧用地,1570,高雄市,湖內區,高雄市湖內區1570,圍子內段,3752,優先區,2626.861
103018,EJ290438210000,一般農業區,農牧用地,1629,高雄市,湖內區,高雄市湖內區1629,圍子內段,3821,優先區,1532.061
103020,EJ290438210001,一般農業區,農牧用地,1629,高雄市,湖內區,高雄市湖內區1629,圍子內段,3821-1,優先區,0.076
103100,EJ290616920000,一般農業區,農牧用地,1559,高雄市,湖內區,高雄市湖內區1559,圍子內段二小段,1692,優先區,15.509
103101,EJ290616930000,一般農業區,農牧用地,1559,高雄市,湖內區,高雄市湖內區1559,圍子內段二小段,1693,優先區,52.609
103102,EJ290616940000,一般農業區,農牧用地,1559,高雄市,湖內區,高雄市湖內區1559,圍子內段二小段,1694,優先區,90.211
103113,EJ290616640000,一般農業區,農牧用地,1491,高雄市,湖內區,高雄市湖內區1491,圍子內段二小段,1664,優先區,1.423
103114,EJ290616630000,一般農業區,農牧用地,1491,高雄市,湖內區,高雄市湖內區1491,圍子內段二小段,1663,優先區,426.609
103115,EJ290616620000,一般農業區,農牧用地,1491,高雄市,湖內區,高雄市湖內區1491,圍子內段二小段,1662,優先區,468.59
103116,EJ290616610000,一般農業區,農牧用地,1478,高雄市,湖內區,高雄市湖內區1478,圍子內段二小段,1661,優先區,16.567
103118,EJ290616950000,一般農業區,農牧用地,1478,高雄市,湖內區,高雄市湖內區1478,圍子內段二小段,1695,優先區,237.503
103183,EF236401680000,一般農業區,農牧用地,269,高雄市,岡山區,高雄市岡山區269,石螺段,168,優先區,0.846
103185,EF236401690000,一般農業區,農牧用地,269,高雄市,岡山區,高雄市岡山區269,石螺段,169,優先區,11.987
103187,EF236401700000,一般農業區,農牧用地,269,高雄市,岡山區,高雄市岡山區269,石螺段,170,優先區,33.786
103188,EF236401770000,一般農業區,農牧用地,269,高雄市,岡山區,高雄市岡山區269,石螺段,177,優先區,1684.113
103194,EF236401820000,一般農業區,農牧用地,269,高雄市,岡山區,高雄市岡山區269,石螺段,182,優先區,1600.357
103196,EF236401890000,一般農業區,農牧用地,293,高雄市,岡山區,高雄市岡山區293,石螺段,189,優先區,3388.62
103377,EJ290437210000,一般農業區,農牧用地,1492,高雄市,湖內區,高雄市湖內區1492,圍子內段,3721,優先區,131.362
103379,EJ290437130000,一般農業區,農牧用地,1498,高雄市,湖內區,高雄市湖內區1498,圍子內段,3713,優先區,62.924
103381,EJ290437200000,一般農業區,農牧用地,1492,高雄市,湖內區,高雄市湖內區1492,圍子內段,3720,優先區,318.243
103385,EJ290437100000,一般農業區,農牧用地,1498,高雄市,湖內區,高雄市湖內區1498,圍子內段,3710,優先區,890.381
103387,EJ290438970000,一般農業區,農牧用地,1490,高雄市,湖內區,高雄市湖內區1490,圍子內段,3897,優先區,374.038
103392,EJ290437190000,一般農業區,農牧用地,1492,高雄市,湖內區,高雄市湖內區1492,圍子內段,3719,優先區,241.465
103395,EJ290437110000,一般農業區,農牧用地,1498,高雄市,湖內區,高雄市湖內區1498,圍子內段,3711,優先區,1289.202
103396,EJ290438640001,一般農業區,農牧用地,1592,高雄市,湖內區,高雄市湖內區1592,圍子內段,3864-1,優先區,1298.107
103397,EJ290438660002,一般農業區,農牧用地,1592,高雄市,湖內區,高雄市湖內區1592,圍子內段,3866-2,優先區,119.291
103399,EJ290438650000,一般農業區,農牧用地,1592,高雄市,湖內區,高雄市湖內區1592,圍子內段,3865,優先區,775.18
103401,EJ290438980000,一般農業區,農牧用地,1490,高雄市,湖內區,高雄市湖內區1490,圍子內段,3898,優先區,1851.651
103402,EJ290437120000,一般農業區,農牧用地,1498,高雄市,湖內區,高雄市湖內區1498,圍子內段,3712,優先區,1255.512
103404,EJ290439020000,一般農業區,農牧用地,1516,高雄市,湖內區,高雄市湖內區1516,圍子內段,3902,優先區,2114.266
103406,EJ290438940000,一般農業區,農牧用地,1586,高雄市,湖內區,高雄市湖內區1586,圍子內段,3894,優先區,1727.962
103467,EJ282411130000,一般農業區,農牧用地,532,高雄市,路竹區,高雄市路竹區532,復興段,1113,優先區,484.696
103469,EJ282411140000,一般農業區,農牧用地,532,高雄市,路竹區,高雄市路竹區532,復興段,1114,優先區,1116.837
103479,EJ284803600000,一般農業區,農牧用地,886,高雄市,路竹區,高雄市路竹區886,下甲段,360,優先區,303.52
103480,EJ284803620000,一般農業區,農牧用地,886,高雄市,路竹區,高雄市路竹區886,下甲段,362,優先區,209.125
103481,EJ284803630000,一般農業區,農牧用地,886,高雄市,路竹區,高雄市路竹區886,下甲段,363,優先區,2.346
104306,EF311006030000,一般農業區,農牧用地,608,高雄市,永安區,高雄市永安區608,復興段,603,優先區,0.248
104332,EF311006190000,一般農業區,農牧用地,608,高雄市,永安區,高雄市永安區608,復興段,619,優先區,23.645
104523,EF311007000000,一般農業區,農牧用地,596,高雄市,永安區,高雄市永安區596,復興段,700,優先區,1703.02
104526,EF311007010000,一般農業區,農牧用地,596,高雄市,永安區,高雄市永安區596,復興段,701,優先區,1619.513
104543,EF311007040000,一般農業區,農牧用地,596,高雄市,永安區,高雄市永安區596,復興段,704,優先區,19.857
104546,EF311007050000,一般農業區,農牧用地,596,高雄市,永安區,高雄市永安區596,復興段,705,優先區,28.163
104547,EF311007050000,一般農業區,農牧用地,577,高雄市,永安區,高雄市永安區577,復興段,705,優先區,0.826
104557,EF311007070000,一般農業區,農牧用地,577,高雄市,永安區,高雄市永安區577,復興段,707,優先區,1.173
104565,EF311007090000,一般農業區,農牧用地,577,高雄市,永安區,高雄市永安區577,復興段,709,優先區,1.994
104928,EF311008370000,特定農業區,農牧用地,272,高雄市,永安區,高雄市永安區272,復興段,837,優先區,1659.154
104931,EF311008380000,特定農業區,農牧用地,272,高雄市,永安區,高雄市永安區272,復興段,838,優先區,28.615
104937,EF311008400000,特定農業區,農牧用地,281,高雄市,永安區,高雄市永安區281,復興段,840,優先區,1.819
104940,EF311008410000,特定農業區,農牧用地,316,高雄市,永安區,高雄市永安區316,復興段,841,優先區,0.132
104955,EF311008460000,特定農業區,農牧用地,315,高雄市,永安區,高雄市永安區315,復興段,846,優先區,0.005
104984,EF311008530000,特定農業區,農牧用地,309,高雄市,永安區,高雄市永安區309,復興段,853,優先區,707.466
104991,EF311008550000,特定農業區,農牧用地,309,高雄市,永安區,高雄市永安區309,復興段,855,優先區,836.555
104992,EF311008560000,特定農業區,農牧用地,309,高雄市,永安區,高雄市永安區309,復興段,856,優先區,464.64
104994,EF311008570000,特定農業區,農牧用地,309,高雄市,永安區,高雄市永安區309,復興段,857,優先區,307.071
105100,EF311009480000,特定農業區,農牧用地,295-2,高雄市,永安區,高雄市永安區295-2,復興段,948,優先區,433.309
105103,EF311009500000,特定農業區,農牧用地,271-1,高雄市,永安區,高雄市永安區271-1,復興段,950,優先區,1290.119
105111,EF311009510000,特定農業區,農牧用地,271-1,高雄市,永安區,高雄市永安區271-1,復興段,951,優先區,0.261
105112,EF311009510000,特定農業區,農牧用地,271-1,高雄市,永安區,高雄市永安區271-1,復興段,951,優先區,3.239
105113,EF311009510000,特定農業區,農牧用地,271-1,高雄市,永安區,高雄市永安區271-1,復興段,951,優先區,3.198
105114,EF311009510000,特定農業區,農牧用地,271-1,高雄市,永安區,高雄市永安區271-1,復興段,951,優先區,0.635
105192,EF311008360000,特定農業區,農牧用地,272,高雄市,永安區,高雄市永安區272,復興段,836,優先區,3.48
105204,EF331311050000,一般農業區,農牧用地,105,高雄市,梓官區,高雄市梓官區105,新興段,1105,優先區,1730.911
105284,EF320410210000,一般農業區,農牧用地,42-1,高雄市,彌陀區,高雄市彌陀區42-1,彌港段,1021,優先區,21.553
105442,EF321311420000,一般農業區,農牧用地,544-1,高雄市,彌陀區,高雄市彌陀區544-1,南庄段,1142,優先區,368.707
105443,EF321311430000,一般農業區,農牧用地,544-1,高雄市,彌陀區,高雄市彌陀區544-1,南庄段,1143,優先區,52.505
105444,EF321311430000,一般農業區,農牧用地,544,高雄市,彌陀區,高雄市彌陀區544,南庄段,1143,優先區,501.737
105634,EF321302960000,一般農業區,農牧用地,523,高雄市,彌陀區,高雄市彌陀區523,南庄段,296,優先區,60.3
105635,EF321302960000,一般農業區,農牧用地,524,高雄市,彌陀區,高雄市彌陀區524,南庄段,296,優先區,0.15
105642,EF321302980000,一般農業區,農牧用地,523,高雄市,彌陀區,高雄市彌陀區523,南庄段,298,優先區,26.475
105646,EF321303000000,一般農業區,農牧用地,523,高雄市,彌陀區,高雄市彌陀區523,南庄段,300,優先區,907.643
105647,EF321303010001,一般農業區,農牧用地,523,高雄市,彌陀區,高雄市彌陀區523,南庄段,301-1,優先區,766.461
105648,EF321303010001,一般農業區,農牧用地,524,高雄市,彌陀區,高雄市彌陀區524,南庄段,301-1,優先區,1559.119
105649,EF321303030000,一般農業區,農牧用地,524,高雄市,彌陀區,高雄市彌陀區524,南庄段,303,優先區,637.579
105652,EF321303060000,一般農業區,農牧用地,523,高雄市,彌陀區,高雄市彌陀區523,南庄段,306,優先區,212.176
105655,EF321303060000,一般農業區,農牧用地,524,高雄市,彌陀區,高雄市彌陀區524,南庄段,306,優先區,23.612
105889,EF320704150000,一般農業區,農牧用地,1487,高雄市,彌陀區,高雄市彌陀區1487,港口段,415,優先區,146.435
105892,EF320704160000,一般農業區,農牧用地,1487,高雄市,彌陀區,高雄市彌陀區1487,港口段,416,優先區,277.44
105918,EF320404390000,一般農業區,農牧用地,42-1,高雄市,彌陀區,高雄市彌陀區42-1,彌港段,439,優先區,810.018
105929,EF320704500000,一般農業區,農牧用地,1516,高雄市,彌陀區,高雄市彌陀區1516,港口段,450,優先區,419.348
105930,EF320704500000,一般農業區,農牧用地,1550,高雄市,彌陀區,高雄市彌陀區1550,港口段,450,優先區,26.802
105939,EF320704570000,一般農業區,農牧用地,1554,高雄市,彌陀區,高雄市彌陀區1554,港口段,457,優先區,5.781
105951,EF320500490000,一般農業區,農牧用地,552,高雄市,彌陀區,高雄市彌陀區552,安港段,49,優先區,60.143
105952,EF320500490000,一般農業區,農牧用地,555,高雄市,彌陀區,高雄市彌陀區555,安港段,49,優先區,197.072
106266,EF320500530000,一般農業區,農牧用地,552,高雄市,彌陀區,高雄市彌陀區552,安港段,53,優先區,7.339
106422,EF321107800000,特定農業區,農牧用地,452,高雄市,彌陀區,高雄市彌陀區452,山頂段,780,優先區,22.917
106436,EF321107880000,特定農業區,農牧用地,452,高雄市,彌陀區,高雄市彌陀區452,山頂段,788,優先區,1180.996
106438,EF321107890000,特定農業區,農牧用地,452,高雄市,彌陀區,高雄市彌陀區452,山頂段,789,優先區,987.356
106526,EF321108230000,特定農業區,農牧用地,453,高雄市,彌陀區,高雄市彌陀區453,山頂段,823,優先區,1254.628
106527,EF321108240000,特定農業區,農牧用地,452,高雄市,彌陀區,高雄市彌陀區452,山頂段,824,優先區,33.967
106528,EF321108240000,特定農業區,農牧用地,453,高雄市,彌陀區,高雄市彌陀區453,山頂段,824,優先區,1266.015
106529,EF321108250000,特定農業區,農牧用地,453,高雄市,彌陀區,高雄市彌陀區453,山頂段,825,優先區,24.438
106530,EF321108260000,特定農業區,農牧用地,453,高雄市,彌陀區,高雄市彌陀區453,山頂段,826,優先區,59.692
106544,EF321308590000,一般農業區,農牧用地,867,高雄市,彌陀區,高雄市彌陀區867,南庄段,859,優先區,145.558
106630,EF321109050000,特定農業區,農牧用地,464,高雄市,彌陀區,高雄市彌陀區464,山頂段,905,優先區,761.816
106631,EF321109050000,特定農業區,農牧用地,465,高雄市,彌陀區,高雄市彌陀區465,山頂段,905,優先區,971.718
106633,EF321109060000,特定農業區,農牧用地,464,高雄市,彌陀區,高雄市彌陀區464,山頂段,906,優先區,543.187
106634,EF321109060000,特定農業區,農牧用地,465,高雄市,彌陀區,高雄市彌陀區465,山頂段,906,優先區,700.115
106637,EF321109070000,特定農業區,農牧用地,464,高雄市,彌陀區,高雄市彌陀區464,山頂段,907,優先區,1337.45
106638,EF321109070000,特定農業區,農牧用地,465,高雄市,彌陀區,高雄市彌陀區465,山頂段,907,優先區,1369.191
106643,EF321109090000,特定農業區,農牧用地,465,高雄市,彌陀區,高雄市彌陀區465,山頂段,909,優先區,0.072
106724,EF321109570000,特定農業區,農牧用地,498-1,高雄市,彌陀區,高雄市彌陀區498-1,山頂段,957,優先區,1766.695
106740,EF321109660000,特定農業區,農牧用地,504,高雄市,彌陀區,高雄市彌陀區504,山頂段,966,優先區,1366.029
106741,EF321109670000,特定農業區,農牧用地,504,高雄市,彌陀區,高雄市彌陀區504,山頂段,967,優先區,790.22
106742,EF321109680000,特定農業區,農牧用地,504,高雄市,彌陀區,高雄市彌陀區504,山頂段,968,優先區,0.051
106743,EF321109680000,特定農業區,農牧用地,504,高雄市,彌陀區,高雄市彌陀區504,山頂段,968,優先區,1.369
106744,EF321109690000,特定農業區,農牧用地,504,高雄市,彌陀區,高雄市彌陀區504,山頂段,969,優先區,787.975
106889,EF321302990000,一般農業區,農牧用地,523,高雄市,彌陀區,高雄市彌陀區523,南庄段,299,優先區,1563.678
106908,EF321308710000,一般農業區,農牧用地,868-3,高雄市,彌陀區,高雄市彌陀區868-3,南庄段,871,優先區,251.02
106910,EF321308710000,一般農業區,農牧用地,868-2,高雄市,彌陀區,高雄市彌陀區868-2,南庄段,871,優先區,233.382
106911,EF321308710000,一般農業區,農牧用地,868-1,高雄市,彌陀區,高雄市彌陀區868-1,南庄段,871,優先區,246.984
106912,EF321308710000,一般農業區,農牧用地,871-3,高雄市,彌陀區,高雄市彌陀區871-3,南庄段,871,優先區,218.929
106913,EF321308710000,一般農業區,農牧用地,868,高雄市,彌陀區,高雄市彌陀區868,南庄段,871,優先區,240.897
106914,EF321308710000,一般農業區,農牧用地,867,高雄市,彌陀區,高雄市彌陀區867,南庄段,871,優先區,1068.145
106919,EF321308710000,一般農業區,農牧用地,871-1,高雄市,彌陀區,高雄市彌陀區871-1,南庄段,871,優先區,232.806
106931,EF331311060000,一般農業區,農牧用地,106,高雄市,梓官區,高雄市梓官區106,新興段,1106,優先區,1076.093
106932,EF331311060000,一般農業區,農牧用地,107,高雄市,梓官區,高雄市梓官區107,新興段,1106,優先區,1241.24
106933,EF331311060000,一般農業區,農牧用地,105,高雄市,梓官區,高雄市梓官區105,新興段,1106,優先區,0.478
106935,EF331311060000,一般農業區,農牧用地,108,高雄市,梓官區,高雄市梓官區108,新興段,1106,優先區,1330.304
106936,EF331311060000,一般農業區,農牧用地,109,高雄市,梓官區,高雄市梓官區109,新興段,1106,優先區,1613.633
107031,EF321310360000,一般農業區,農牧用地,532-1,高雄市,彌陀區,高雄市彌陀區532-1,南庄段,1036,優先區,2.554
107146,EF321102240004,一般農業區,農牧用地,156,高雄市,彌陀區,高雄市彌陀區156,山頂段,224-4,優先區,1433.871
107183,EF321310030000,一般農業區,農牧用地,532-1,高雄市,彌陀區,高雄市彌陀區532-1,南庄段,1003,優先區,835.679
107335,EF311008390000,特定農業區,農牧用地,281,高雄市,永安區,高雄市永安區281,復興段,839,優先區,17.252
107336,EF311008390000,特定農業區,農牧用地,281,高雄市,永安區,高雄市永安區281,復興段,839,優先區,32.28
107341,EF311009460000,特定農業區,農牧用地,295-2,高雄市,永安區,高雄市永安區295-2,復興段,946,優先區,0.731
107342,EF311009460000,特定農業區,農牧用地,295-2,高雄市,永安區,高雄市永安區295-2,復興段,946,優先區,4.523
107348,EF311009490000,特定農業區,農牧用地,295-2,高雄市,永安區,高雄市永安區295-2,復興段,949,優先區,13.692
107406,EF311002340000,一般農業區,農牧用地,1075,高雄市,永安區,高雄市永安區1075,復興段,234,優先區,188.1
108238,EF311108710000,一般農業區,農牧用地,659,高雄市,永安區,高雄市永安區659,保寧段,871,優先區,989.374
108361,EF311203450000,一般農業區,農牧用地,698,高雄市,永安區,高雄市永安區698,保興段,345,優先區,2.451
108364,EF311203480000,一般農業區,農牧用地,698,高雄市,永安區,高雄市永安區698,保興段,348,優先區,50.552
