本資料編號,段號,使用分區,使用地類別,魚塭號,縣市,鄉鎮區,漁編,段名,地號,環社分區,魚塭面積
80051,QB036008240000,特定農業區,農牧用地,2533-3,嘉義縣,義竹鄉,嘉義縣義竹鄉2533-3,牛稠底段新富小段,824,優先區,37.302
80063,QB036100820000,特定農業區,農牧用地,3154,嘉義縣,義竹鄉,嘉義縣義竹鄉3154,過路子段過路小段,82,優先區,765.262
80064,QB036100830000,特定農業區,農牧用地,3154,嘉義縣,義竹鄉,嘉義縣義竹鄉3154,過路子段過路小段,83,優先區,1105.452
80065,QB036007530000,特定農業區,農牧用地,3073,嘉義縣,義竹鄉,嘉義縣義竹鄉3073,牛稠底段新富小段,753,優先區,3950.069
80094,QB036103550000,特定農業區,農牧用地,3161,嘉義縣,義竹鄉,嘉義縣義竹鄉3161,過路子段過路小段,355,優先區,2801.653
80095,QB036103560000,特定農業區,農牧用地,3161,嘉義縣,義竹鄉,嘉義縣義竹鄉3161,過路子段過路小段,356,優先區,64.114
80096,QB036103570000,特定農業區,農牧用地,3162,嘉義縣,義竹鄉,嘉義縣義竹鄉3162,過路子段過路小段,357,優先區,446.411
80296,QB038506660001,特定農業區,農牧用地,2271,嘉義縣,義竹鄉,嘉義縣義竹鄉2271,溪洲段溪洲小段,666-1,優先區,33.782
80297,QB038506660001,特定農業區,農牧用地,2271,嘉義縣,義竹鄉,嘉義縣義竹鄉2271,溪洲段溪洲小段,666-1,優先區,33.833
80525,QB037904050000,特定農業區,農牧用地,2329,嘉義縣,義竹鄉,嘉義縣義竹鄉2329,西後寮段西榮小段,405,優先區,0.614
80611,QB037903340000,特定農業區,農牧用地,2412,嘉義縣,義竹鄉,嘉義縣義竹鄉2412,西後寮段西榮小段,334,優先區,83.228
80768,QB038507960000,特定農業區,農牧用地,2238-1,嘉義縣,義竹鄉,嘉義縣義竹鄉2238-1,溪洲段溪洲小段,796,優先區,101.038
80769,QB038507970000,特定農業區,農牧用地,2238-1,嘉義縣,義竹鄉,嘉義縣義竹鄉2238-1,溪洲段溪洲小段,797,優先區,761.307
80935,QB037904030000,特定農業區,農牧用地,2329,嘉義縣,義竹鄉,嘉義縣義竹鄉2329,西後寮段西榮小段,403,優先區,596.588
80938,QB037904040000,特定農業區,農牧用地,2329,嘉義縣,義竹鄉,嘉義縣義竹鄉2329,西後寮段西榮小段,404,優先區,467.607
81563,QB032408090000,特定農業區,農牧用地,3614,嘉義縣,義竹鄉,嘉義縣義竹鄉3614,安溪寮段平溪小段,809,優先區,4799.94
81587,QB032405430000,特定農業區,農牧用地,2859,嘉義縣,義竹鄉,嘉義縣義竹鄉2859,安溪寮段平溪小段,543,優先區,1700.471
81588,QB032405440000,特定農業區,農牧用地,2859,嘉義縣,義竹鄉,嘉義縣義竹鄉2859,安溪寮段平溪小段,544,優先區,1956.498
81589,QB032606080000,特定農業區,農牧用地,2394,嘉義縣,義竹鄉,嘉義縣義竹鄉2394,埤子頭段埤前小段,608,優先區,3943.465
81590,QB032606080000,特定農業區,農牧用地,2388,嘉義縣,義竹鄉,嘉義縣義竹鄉2388,埤子頭段埤前小段,608,優先區,860.127
81591,QB032606650000,特定農業區,農牧用地,2392,嘉義縣,義竹鄉,嘉義縣義竹鄉2392,埤子頭段埤前小段,665,優先區,767.33
81592,QB032606680000,特定農業區,農牧用地,2392,嘉義縣,義竹鄉,嘉義縣義竹鄉2392,埤子頭段埤前小段,668,優先區,7248.981
81593,QB032606680000,特定農業區,農牧用地,2386,嘉義縣,義竹鄉,嘉義縣義竹鄉2386,埤子頭段埤前小段,668,優先區,205.301
81594,QB032606720000,特定農業區,農牧用地,2392,嘉義縣,義竹鄉,嘉義縣義竹鄉2392,埤子頭段埤前小段,672,優先區,3298.999
81628,QB032606940000,特定農業區,農牧用地,2386,嘉義縣,義竹鄉,嘉義縣義竹鄉2386,埤子頭段埤前小段,694,優先區,1108.028
81629,QB032606950000,特定農業區,農牧用地,2386,嘉義縣,義竹鄉,嘉義縣義竹鄉2386,埤子頭段埤前小段,695,優先區,169.844
81630,QB032607010000,特定農業區,農牧用地,2377,嘉義縣,義竹鄉,嘉義縣義竹鄉2377,埤子頭段埤前小段,701,優先區,539.043
81631,QB032607010000,特定農業區,農牧用地,2376,嘉義縣,義竹鄉,嘉義縣義竹鄉2376,埤子頭段埤前小段,701,優先區,3.349
81632,QB032607020000,特定農業區,農牧用地,2376,嘉義縣,義竹鄉,嘉義縣義竹鄉2376,埤子頭段埤前小段,702,優先區,885.011
81635,QB032611390000,特定農業區,農牧用地,2856,嘉義縣,義竹鄉,嘉義縣義竹鄉2856,埤子頭段埤前小段,1139,優先區,1648.453
81656,QB031704620000,特定農業區,農牧用地,2232-1,嘉義縣,義竹鄉,嘉義縣義竹鄉2232-1,義竹段義竹小段,462,優先區,780.911
81667,QB032402850000,特定農業區,農牧用地,2716-1,嘉義縣,義竹鄉,嘉義縣義竹鄉2716-1,安溪寮段平溪小段,285,優先區,327.963
81668,QB032402850000,特定農業區,農牧用地,2734,嘉義縣,義竹鄉,嘉義縣義竹鄉2734,安溪寮段平溪小段,285,優先區,175.125
81669,QB032402850000,特定農業區,農牧用地,2716,嘉義縣,義竹鄉,嘉義縣義竹鄉2716,安溪寮段平溪小段,285,優先區,12.811
81678,QB032606810000,特定農業區,農牧用地,2386,嘉義縣,義竹鄉,嘉義縣義竹鄉2386,埤子頭段埤前小段,681,優先區,734.451
81679,QB032606820000,特定農業區,農牧用地,2386,嘉義縣,義竹鄉,嘉義縣義竹鄉2386,埤子頭段埤前小段,682,優先區,414.968
81680,QB032606830000,特定農業區,農牧用地,2386,嘉義縣,義竹鄉,嘉義縣義竹鄉2386,埤子頭段埤前小段,683,優先區,970.976
81681,QB032606840000,特定農業區,農牧用地,2392,嘉義縣,義竹鄉,嘉義縣義竹鄉2392,埤子頭段埤前小段,684,優先區,898.226
81682,QB032606840000,特定農業區,農牧用地,2386,嘉義縣,義竹鄉,嘉義縣義竹鄉2386,埤子頭段埤前小段,684,優先區,159.981
81683,QB032606850000,特定農業區,農牧用地,2392,嘉義縣,義竹鄉,嘉義縣義竹鄉2392,埤子頭段埤前小段,685,優先區,188.728
81684,QB032606860000,特定農業區,農牧用地,2392,嘉義縣,義竹鄉,嘉義縣義竹鄉2392,埤子頭段埤前小段,686,優先區,144.984
81685,QB032606870000,特定農業區,農牧用地,2392,嘉義縣,義竹鄉,嘉義縣義竹鄉2392,埤子頭段埤前小段,687,優先區,5.961
81686,QB032606880000,特定農業區,農牧用地,2392,嘉義縣,義竹鄉,嘉義縣義竹鄉2392,埤子頭段埤前小段,688,優先區,90.618
81687,QB032606880000,特定農業區,農牧用地,2386,嘉義縣,義竹鄉,嘉義縣義竹鄉2386,埤子頭段埤前小段,688,優先區,103.118
81688,QB032606890000,特定農業區,農牧用地,2392,嘉義縣,義竹鄉,嘉義縣義竹鄉2392,埤子頭段埤前小段,689,優先區,486.948
81689,QB032606900000,特定農業區,農牧用地,2392,嘉義縣,義竹鄉,嘉義縣義竹鄉2392,埤子頭段埤前小段,690,優先區,202.909
81690,QB032606900000,特定農業區,農牧用地,2386,嘉義縣,義竹鄉,嘉義縣義竹鄉2386,埤子頭段埤前小段,690,優先區,263.302
81691,QB032606910000,特定農業區,農牧用地,2386,嘉義縣,義竹鄉,嘉義縣義竹鄉2386,埤子頭段埤前小段,691,優先區,835.728
81692,QB032606920000,特定農業區,農牧用地,2386,嘉義縣,義竹鄉,嘉義縣義竹鄉2386,埤子頭段埤前小段,692,優先區,691.029
81724,QB034000640000,特定農業區,農牧用地,2692,嘉義縣,義竹鄉,嘉義縣義竹鄉2692,後鎮段後鎮小段,64,優先區,975.259
81728,QB032407650000,特定農業區,農牧用地,3610,嘉義縣,義竹鄉,嘉義縣義竹鄉3610,安溪寮段平溪小段,765,優先區,0.067
81729,QB032407660000,特定農業區,農牧用地,3610,嘉義縣,義竹鄉,嘉義縣義竹鄉3610,安溪寮段平溪小段,766,優先區,9.397
81730,QB032407680000,特定農業區,農牧用地,3610,嘉義縣,義竹鄉,嘉義縣義竹鄉3610,安溪寮段平溪小段,768,優先區,2586.662
81731,QB032407690000,特定農業區,農牧用地,3610,嘉義縣,義竹鄉,嘉義縣義竹鄉3610,安溪寮段平溪小段,769,優先區,172.18
81732,QB032407700000,特定農業區,農牧用地,3610,嘉義縣,義竹鄉,嘉義縣義竹鄉3610,安溪寮段平溪小段,770,優先區,31.644
81733,QB032407710000,特定農業區,農牧用地,3610,嘉義縣,義竹鄉,嘉義縣義竹鄉3610,安溪寮段平溪小段,771,優先區,9.676
81739,QB032606930000,特定農業區,農牧用地,2386,嘉義縣,義竹鄉,嘉義縣義竹鄉2386,埤子頭段埤前小段,693,優先區,1315.329
81740,QB032606930000,特定農業區,農牧用地,2392,嘉義縣,義竹鄉,嘉義縣義竹鄉2392,埤子頭段埤前小段,693,優先區,490.421
81741,QB032610750000,特定農業區,農牧用地,2495,嘉義縣,義竹鄉,嘉義縣義竹鄉2495,埤子頭段埤前小段,1075,優先區,32.674
81742,QB032610760000,特定農業區,農牧用地,2495,嘉義縣,義竹鄉,嘉義縣義竹鄉2495,埤子頭段埤前小段,1076,優先區,2587.451
81779,QB032610770000,特定農業區,農牧用地,2495,嘉義縣,義竹鄉,嘉義縣義竹鄉2495,埤子頭段埤前小段,1077,優先區,2026.011
81781,QB032604380000,特定農業區,農牧用地,2367,嘉義縣,義竹鄉,嘉義縣義竹鄉2367,埤子頭段埤前小段,438,優先區,189.559
81828,QB032608180000,特定農業區,農牧用地,2383,嘉義縣,義竹鄉,嘉義縣義竹鄉2383,埤子頭段埤前小段,818,優先區,2624.633
81829,QB032611380000,特定農業區,農牧用地,2856,嘉義縣,義竹鄉,嘉義縣義竹鄉2856,埤子頭段埤前小段,1138,優先區,2556.746
81831,QB032403270000,特定農業區,農牧用地,2776,嘉義縣,義竹鄉,嘉義縣義竹鄉2776,安溪寮段平溪小段,327,優先區,54.636
81833,QB032403280000,特定農業區,農牧用地,2776,嘉義縣,義竹鄉,嘉義縣義竹鄉2776,安溪寮段平溪小段,328,優先區,2651.272
81834,QB032403290000,特定農業區,農牧用地,2776-2,嘉義縣,義竹鄉,嘉義縣義竹鄉2776-2,安溪寮段平溪小段,329,優先區,440.996
81835,QB032403290000,特定農業區,農牧用地,2776,嘉義縣,義竹鄉,嘉義縣義竹鄉2776,安溪寮段平溪小段,329,優先區,67.323
81836,QB032403290000,特定農業區,農牧用地,2776-3,嘉義縣,義竹鄉,嘉義縣義竹鄉2776-3,安溪寮段平溪小段,329,優先區,990.019
81849,QB032607070000,特定農業區,農牧用地,2373,嘉義縣,義竹鄉,嘉義縣義竹鄉2373,埤子頭段埤前小段,707,優先區,589.199
81850,QB032607080000,特定農業區,農牧用地,2379,嘉義縣,義竹鄉,嘉義縣義竹鄉2379,埤子頭段埤前小段,708,優先區,1158.25
81851,QB032607080000,特定農業區,農牧用地,2378,嘉義縣,義竹鄉,嘉義縣義竹鄉2378,埤子頭段埤前小段,708,優先區,1841.245
81852,QB032607080000,特定農業區,農牧用地,2377,嘉義縣,義竹鄉,嘉義縣義竹鄉2377,埤子頭段埤前小段,708,優先區,3347.599
81853,QB032607080000,特定農業區,農牧用地,2376,嘉義縣,義竹鄉,嘉義縣義竹鄉2376,埤子頭段埤前小段,708,優先區,9.07
81854,QB032607080000,特定農業區,農牧用地,2376,嘉義縣,義竹鄉,嘉義縣義竹鄉2376,埤子頭段埤前小段,708,優先區,9.214
81855,QB032607080000,特定農業區,農牧用地,2373,嘉義縣,義竹鄉,嘉義縣義竹鄉2373,埤子頭段埤前小段,708,優先區,28.433
81856,QB032607090000,特定農業區,農牧用地,2379,嘉義縣,義竹鄉,嘉義縣義竹鄉2379,埤子頭段埤前小段,709,優先區,1622.961
81857,QB032607100000,特定農業區,農牧用地,2379,嘉義縣,義竹鄉,嘉義縣義竹鄉2379,埤子頭段埤前小段,710,優先區,1009.754
81858,QB032603510000,特定農業區,農牧用地,2360,嘉義縣,義竹鄉,嘉義縣義竹鄉2360,埤子頭段埤前小段,351,優先區,2394.946
81859,QB032603510000,特定農業區,農牧用地,2360-1,嘉義縣,義竹鄉,嘉義縣義竹鄉2360-1,埤子頭段埤前小段,351,優先區,412.346
81860,QB032603520000,特定農業區,農牧用地,2360,嘉義縣,義竹鄉,嘉義縣義竹鄉2360,埤子頭段埤前小段,352,優先區,1413.721
81861,QB032603530000,特定農業區,農牧用地,2360,嘉義縣,義竹鄉,嘉義縣義竹鄉2360,埤子頭段埤前小段,353,優先區,757.412
81862,QB032603540000,特定農業區,農牧用地,2360,嘉義縣,義竹鄉,嘉義縣義竹鄉2360,埤子頭段埤前小段,354,優先區,310.672
81872,QB032402880000,特定農業區,農牧用地,2716-1,嘉義縣,義竹鄉,嘉義縣義竹鄉2716-1,安溪寮段平溪小段,288,優先區,405.584
81873,QB032402900000,特定農業區,農牧用地,2735,嘉義縣,義竹鄉,嘉義縣義竹鄉2735,安溪寮段平溪小段,290,優先區,5.176
81911,QB032107670000,特定農業區,農牧用地,2469,嘉義縣,義竹鄉,嘉義縣義竹鄉2469,龍蛟潭段龍蛟小段,767,優先區,1198.572
81964,QB032607030000,特定農業區,農牧用地,2376,嘉義縣,義竹鄉,嘉義縣義竹鄉2376,埤子頭段埤前小段,703,優先區,274.453
81965,QB032607030000,特定農業區,農牧用地,2377,嘉義縣,義竹鄉,嘉義縣義竹鄉2377,埤子頭段埤前小段,703,優先區,1.487
81966,QB032607030000,特定農業區,農牧用地,2377,嘉義縣,義竹鄉,嘉義縣義竹鄉2377,埤子頭段埤前小段,703,優先區,137.651
82000,QB032606800000,特定農業區,農牧用地,2386,嘉義縣,義竹鄉,嘉義縣義竹鄉2386,埤子頭段埤前小段,680,優先區,763.003
82027,QB032403300000,特定農業區,農牧用地,2776-2,嘉義縣,義竹鄉,嘉義縣義竹鄉2776-2,安溪寮段平溪小段,330,優先區,632.88
82028,QB032403300000,特定農業區,農牧用地,2776-1,嘉義縣,義竹鄉,嘉義縣義竹鄉2776-1,安溪寮段平溪小段,330,優先區,1386.363
82029,QB032403300000,特定農業區,農牧用地,2776-3,嘉義縣,義竹鄉,嘉義縣義竹鄉2776-3,安溪寮段平溪小段,330,優先區,1327.9
82030,QB032403300000,特定農業區,農牧用地,2776-4,嘉義縣,義竹鄉,嘉義縣義竹鄉2776-4,安溪寮段平溪小段,330,優先區,1286.39
82071,QB032105970000,特定農業區,農牧用地,2477,嘉義縣,義竹鄉,嘉義縣義竹鄉2477,龍蛟潭段龍蛟小段,597,優先區,115.432
82234,QB032105980000,特定農業區,農牧用地,2477,嘉義縣,義竹鄉,嘉義縣義竹鄉2477,龍蛟潭段龍蛟小段,598,優先區,1222.367
82298,QB032402360000,特定農業區,農牧用地,2724,嘉義縣,義竹鄉,嘉義縣義竹鄉2724,安溪寮段平溪小段,236,優先區,2964.15
82299,QB032402370000,特定農業區,農牧用地,2724,嘉義縣,義竹鄉,嘉義縣義竹鄉2724,安溪寮段平溪小段,237,優先區,1058.85
82300,QB032402390000,特定農業區,農牧用地,2725,嘉義縣,義竹鄉,嘉義縣義竹鄉2725,安溪寮段平溪小段,239,優先區,2404.796
82301,QB032402400000,特定農業區,農牧用地,2725,嘉義縣,義竹鄉,嘉義縣義竹鄉2725,安溪寮段平溪小段,240,優先區,1259.747
82302,QB032402410000,特定農業區,農牧用地,2725,嘉義縣,義竹鄉,嘉義縣義竹鄉2725,安溪寮段平溪小段,241,優先區,1082.829
82303,QB032402440000,特定農業區,農牧用地,2727,嘉義縣,義竹鄉,嘉義縣義竹鄉2727,安溪寮段平溪小段,244,優先區,2416.248
82304,QB032402450000,特定農業區,農牧用地,2727,嘉義縣,義竹鄉,嘉義縣義竹鄉2727,安溪寮段平溪小段,245,優先區,0
82333,QB032402910000,特定農業區,農牧用地,2717,嘉義縣,義竹鄉,嘉義縣義竹鄉2717,安溪寮段平溪小段,291,優先區,2092.189
82334,QB032402910001,特定農業區,農牧用地,2717,嘉義縣,義竹鄉,嘉義縣義竹鄉2717,安溪寮段平溪小段,291-1,優先區,28.588
82335,QB032402920000,特定農業區,農牧用地,2734,嘉義縣,義竹鄉,嘉義縣義竹鄉2734,安溪寮段平溪小段,292,優先區,15.557
82336,QB032402920000,特定農業區,農牧用地,2717,嘉義縣,義竹鄉,嘉義縣義竹鄉2717,安溪寮段平溪小段,292,優先區,1216.819
82349,QB032402930000,特定農業區,農牧用地,2717,嘉義縣,義竹鄉,嘉義縣義竹鄉2717,安溪寮段平溪小段,293,優先區,1291.006
82350,QB032402940000,特定農業區,農牧用地,2717,嘉義縣,義竹鄉,嘉義縣義竹鄉2717,安溪寮段平溪小段,294,優先區,2358.429
82355,QB032402960001,特定農業區,農牧用地,2722,嘉義縣,義竹鄉,嘉義縣義竹鄉2722,安溪寮段平溪小段,296-1,優先區,59.368
82356,QB032402960001,特定農業區,農牧用地,2761,嘉義縣,義竹鄉,嘉義縣義竹鄉2761,安溪寮段平溪小段,296-1,優先區,13.49
82367,QB032403000000,特定農業區,農牧用地,2761,嘉義縣,義竹鄉,嘉義縣義竹鄉2761,安溪寮段平溪小段,300,優先區,518.515
82368,QB032403000000,特定農業區,農牧用地,2761-2,嘉義縣,義竹鄉,嘉義縣義竹鄉2761-2,安溪寮段平溪小段,300,優先區,579.988
82369,QB032403000000,特定農業區,農牧用地,2762,嘉義縣,義竹鄉,嘉義縣義竹鄉2762,安溪寮段平溪小段,300,優先區,617.274
82370,QB032403000000,特定農業區,農牧用地,2756,嘉義縣,義竹鄉,嘉義縣義竹鄉2756,安溪寮段平溪小段,300,優先區,10.266
82371,QB032403010000,特定農業區,農牧用地,2761,嘉義縣,義竹鄉,嘉義縣義竹鄉2761,安溪寮段平溪小段,301,優先區,530.577
82372,QB032403010000,特定農業區,農牧用地,2761-2,嘉義縣,義竹鄉,嘉義縣義竹鄉2761-2,安溪寮段平溪小段,301,優先區,586.736
82373,QB032403010000,特定農業區,農牧用地,2762,嘉義縣,義竹鄉,嘉義縣義竹鄉2762,安溪寮段平溪小段,301,優先區,701.8
82374,QB032403020000,特定農業區,農牧用地,2761,嘉義縣,義竹鄉,嘉義縣義竹鄉2761,安溪寮段平溪小段,302,優先區,1094.593
82375,QB032403020000,特定農業區,農牧用地,2761-2,嘉義縣,義竹鄉,嘉義縣義竹鄉2761-2,安溪寮段平溪小段,302,優先區,1239.201
82376,QB032403020000,特定農業區,農牧用地,2762,嘉義縣,義竹鄉,嘉義縣義竹鄉2762,安溪寮段平溪小段,302,優先區,1500.799
82377,QB032403030000,特定農業區,農牧用地,2761,嘉義縣,義竹鄉,嘉義縣義竹鄉2761,安溪寮段平溪小段,303,優先區,597.03
82378,QB032403030000,特定農業區,農牧用地,2761-2,嘉義縣,義竹鄉,嘉義縣義竹鄉2761-2,安溪寮段平溪小段,303,優先區,684.421
82379,QB032403030000,特定農業區,農牧用地,2762,嘉義縣,義竹鄉,嘉義縣義竹鄉2762,安溪寮段平溪小段,303,優先區,829.106
82380,QB032403040000,特定農業區,農牧用地,2761,嘉義縣,義竹鄉,嘉義縣義竹鄉2761,安溪寮段平溪小段,304,優先區,1267.798
82381,QB032403040000,特定農業區,農牧用地,2761-2,嘉義縣,義竹鄉,嘉義縣義竹鄉2761-2,安溪寮段平溪小段,304,優先區,1468.616
82382,QB032403040000,特定農業區,農牧用地,2762,嘉義縣,義竹鄉,嘉義縣義竹鄉2762,安溪寮段平溪小段,304,優先區,1759.053
82383,QB032403080000,特定農業區,農牧用地,2756,嘉義縣,義竹鄉,嘉義縣義竹鄉2756,安溪寮段平溪小段,308,優先區,1321.294
82384,QB032403080000,特定農業區,農牧用地,2763,嘉義縣,義竹鄉,嘉義縣義竹鄉2763,安溪寮段平溪小段,308,優先區,2669.877
82385,QB032403080000,特定農業區,農牧用地,2757,嘉義縣,義竹鄉,嘉義縣義竹鄉2757,安溪寮段平溪小段,308,優先區,1421.566
82386,QB032403080000,特定農業區,農牧用地,2755,嘉義縣,義竹鄉,嘉義縣義竹鄉2755,安溪寮段平溪小段,308,優先區,3238.582
82387,QB032403100000,特定農業區,農牧用地,2758,嘉義縣,義竹鄉,嘉義縣義竹鄉2758,安溪寮段平溪小段,310,優先區,1365.269
82388,QB032403100000,特定農業區,農牧用地,2756,嘉義縣,義竹鄉,嘉義縣義竹鄉2756,安溪寮段平溪小段,310,優先區,2214.763
82389,QB032403100000,特定農業區,農牧用地,2758-1,嘉義縣,義竹鄉,嘉義縣義竹鄉2758-1,安溪寮段平溪小段,310,優先區,1255.339
82390,QB032403100000,特定農業區,農牧用地,2757,嘉義縣,義竹鄉,嘉義縣義竹鄉2757,安溪寮段平溪小段,310,優先區,2207.671
82396,QB032407780000,特定農業區,農牧用地,3618,嘉義縣,義竹鄉,嘉義縣義竹鄉3618,安溪寮段平溪小段,778,優先區,294.596
82620,QB032110490000,特定農業區,農牧用地,2427,嘉義縣,義竹鄉,嘉義縣義竹鄉2427,龍蛟潭段龍蛟小段,1049,優先區,672.38
82621,QB032110500000,特定農業區,農牧用地,2427,嘉義縣,義竹鄉,嘉義縣義竹鄉2427,龍蛟潭段龍蛟小段,1050,優先區,17.711
82763,QB034001390000,特定農業區,農牧用地,3314,嘉義縣,義竹鄉,嘉義縣義竹鄉3314,後鎮段後鎮小段,139,優先區,4227.767
82800,QB034109860002,一般農業區,農牧用地,4734-1,嘉義縣,義竹鄉,嘉義縣義竹鄉4734-1,過路子段,986-2,優先區,10.148
82801,QB034109870000,一般農業區,農牧用地,4734-1,嘉義縣,義竹鄉,嘉義縣義竹鄉4734-1,過路子段,987,優先區,504.729
82803,QB032106930000,特定農業區,農牧用地,2465,嘉義縣,義竹鄉,嘉義縣義竹鄉2465,龍蛟潭段龍蛟小段,693,優先區,1463.98
82902,QB032110080000,特定農業區,農牧用地,2426,嘉義縣,義竹鄉,嘉義縣義竹鄉2426,龍蛟潭段龍蛟小段,1008,優先區,52.275
82903,QB032110090000,特定農業區,農牧用地,2426,嘉義縣,義竹鄉,嘉義縣義竹鄉2426,龍蛟潭段龍蛟小段,1009,優先區,1059.985
82904,QB032110100000,特定農業區,農牧用地,2426,嘉義縣,義竹鄉,嘉義縣義竹鄉2426,龍蛟潭段龍蛟小段,1010,優先區,2072.835
82905,QB032110110000,特定農業區,農牧用地,2426,嘉義縣,義竹鄉,嘉義縣義竹鄉2426,龍蛟潭段龍蛟小段,1011,優先區,712.335
82906,QB032110470000,特定農業區,農牧用地,2427,嘉義縣,義竹鄉,嘉義縣義竹鄉2427,龍蛟潭段龍蛟小段,1047,優先區,864.562
82907,QB032110480000,特定農業區,農牧用地,2427,嘉義縣,義竹鄉,嘉義縣義竹鄉2427,龍蛟潭段龍蛟小段,1048,優先區,1536.705
83030,QB034110340000,一般農業區,農牧用地,4739,嘉義縣,義竹鄉,嘉義縣義竹鄉4739,過路子段,1034,優先區,1.23
83031,QB034110340000,一般農業區,農牧用地,4739,嘉義縣,義竹鄉,嘉義縣義竹鄉4739,過路子段,1034,優先區,7.842
83034,QB034110360000,一般農業區,農牧用地,4739,嘉義縣,義竹鄉,嘉義縣義竹鄉4739,過路子段,1036,優先區,44.123
83041,QB034110400000,一般農業區,農牧用地,4739,嘉義縣,義竹鄉,嘉義縣義竹鄉4739,過路子段,1040,優先區,110.195
83371,QB034110320000,一般農業區,農牧用地,4739,嘉義縣,義竹鄉,嘉義縣義竹鄉4739,過路子段,1032,優先區,38.05
84005,QB034109920006,一般農業區,農牧用地,4739,嘉義縣,義竹鄉,嘉義縣義竹鄉4739,過路子段,992-6,優先區,12.557
84181,QB034204320051,一般農業區,農牧用地,5275-3,嘉義縣,義竹鄉,嘉義縣義竹鄉5275-3,芉子寮段,432-51,優先區,288.701
84212,QB034204320052,一般農業區,農牧用地,5275-3,嘉義縣,義竹鄉,嘉義縣義竹鄉5275-3,芉子寮段,432-52,優先區,230.511
84213,QB034204320053,一般農業區,農牧用地,5275-3,嘉義縣,義竹鄉,嘉義縣義竹鄉5275-3,芉子寮段,432-53,優先區,272.134
84331,QB034204320048,一般農業區,農牧用地,5275-3,嘉義縣,義竹鄉,嘉義縣義竹鄉5275-3,芉子寮段,432-48,優先區,595.44
84332,QB034204320048,一般農業區,農牧用地,5285-1,嘉義縣,義竹鄉,嘉義縣義竹鄉5285-1,芉子寮段,432-48,優先區,296.938
84333,QB034204320049,一般農業區,農牧用地,5275-3,嘉義縣,義竹鄉,嘉義縣義竹鄉5275-3,芉子寮段,432-49,優先區,372.716
84334,QB034204320050,一般農業區,農牧用地,5275-3,嘉義縣,義竹鄉,嘉義縣義竹鄉5275-3,芉子寮段,432-50,優先區,215.561
84385,QB032301090000,特定農業區,農牧用地,2488,嘉義縣,義竹鄉,嘉義縣義竹鄉2488,安溪寮段,109,優先區,3105.85
85907,QB146617810000,一般農業區,農牧用地,5492-2,嘉義縣,義竹鄉,嘉義縣義竹鄉5492-2,和順段,1781,關注減緩區,308.372
85908,QB146617810000,一般農業區,農牧用地,5492-1,嘉義縣,義竹鄉,嘉義縣義竹鄉5492-1,和順段,1781,關注減緩區,1978.632
86298,QB146701880000,特定農業區,農牧用地,2399,嘉義縣,義竹鄉,嘉義縣義竹鄉2399,埤前段,188,優先區,531.306
88249,QB146822340000,一般農業區,農牧用地,2533-3,嘉義縣,義竹鄉,嘉義縣義竹鄉2533-3,新店新段,2234,優先區,792.8
88250,QB146822350000,一般農業區,農牧用地,2533-3,嘉義縣,義竹鄉,嘉義縣義竹鄉2533-3,新店新段,2235,優先區,23.714
88251,QB146822370000,一般農業區,農牧用地,2541,嘉義縣,義竹鄉,嘉義縣義竹鄉2541,新店新段,2237,優先區,906.592
88560,QB146902320000,一般農業區,農牧用地,2232,嘉義縣,義竹鄉,嘉義縣義竹鄉2232,義竹新段,232,優先區,325.841
88562,QB146902350000,一般農業區,農牧用地,2232,嘉義縣,義竹鄉,嘉義縣義竹鄉2232,義竹新段,235,優先區,4.929
89740,QB147101900000,特定農業區,農牧用地,2709,嘉義縣,義竹鄉,嘉義縣義竹鄉2709,幸福後鎮段,190,優先區,132.68
89743,QB147102090000,特定農業區,農牧用地,2708,嘉義縣,義竹鄉,嘉義縣義竹鄉2708,幸福後鎮段,209,優先區,5.512
90073,QB034000890000,特定農業區,農牧用地,2698,嘉義縣,義竹鄉,嘉義縣義竹鄉2698,後鎮段後鎮小段,89,優先區,915.474
90075,QB034000900000,特定農業區,農牧用地,2698,嘉義縣,義竹鄉,嘉義縣義竹鄉2698,後鎮段後鎮小段,90,優先區,1237.072
90076,QB034000920000,特定農業區,農牧用地,2698-1,嘉義縣,義竹鄉,嘉義縣義竹鄉2698-1,後鎮段後鎮小段,92,優先區,1767.094
90077,QB032110520000,特定農業區,農牧用地,2428,嘉義縣,義竹鄉,嘉義縣義竹鄉2428,龍蛟潭段龍蛟小段,1052,優先區,68.362
90078,QB032110520000,特定農業區,農牧用地,2424,嘉義縣,義竹鄉,嘉義縣義竹鄉2424,龍蛟潭段龍蛟小段,1052,優先區,151.507
90079,QB032110530000,特定農業區,農牧用地,2424,嘉義縣,義竹鄉,嘉義縣義竹鄉2424,龍蛟潭段龍蛟小段,1053,優先區,53.555
90080,QB032110530000,特定農業區,農牧用地,2424,嘉義縣,義竹鄉,嘉義縣義竹鄉2424,龍蛟潭段龍蛟小段,1053,優先區,53.761
90083,QB037903370000,特定農業區,農牧用地,2415,嘉義縣,義竹鄉,嘉義縣義竹鄉2415,西後寮段西榮小段,337,優先區,15.994
90087,QB032402880000,特定農業區,農牧用地,2734,嘉義縣,義竹鄉,嘉義縣義竹鄉2734,安溪寮段平溪小段,288,優先區,1109.12
